species,treatment,value
o,x2,0.9458773267369817
o,x2,0.9758883863809358
o,x2,0.7313566031093915
o,x2,1.3220490824575235
o,x2,1.3964836795365811
o,x2,1.0310581355595763
o,x2,1.6580493297533785
o,x2,1.5125661684348037
o,x2,1.5352763242847518
o,x2,1.1289299519984526
o,x2,0.9428818255311346
o,x2,1.0245554484417883
o,x2,1.0245554484417883
o,x2,1.127452620845447
o,x2,1.2167383568145531
o,x2,1.2136832333009735
o,x2,1.1451201105860225
o,x2,1.166849990194157
o,x2,1.1057787068077478
o,x2,0.8926698281648012
o,x2,0.8886508044945316
o,x2,0.6078003635636895
o,x2,1.064673938305997
o,x2,0.9050390248402815
o,x2,1.0358273308167114
o,x2,0.787634640854765
o,x2,0.6893554031146528
o,x2,0.5224589665553107
o,x2,1.1606123068157443
o,x2,0.7241155961920888
o,x2,0.6213567370902986
o,x2,0.5484361973563601
o,x2,0.9552034447638803
o,x2,0.9741927703570337
o,x2,1.1590926864714466
o,x2,1.2636090217178233
o,x2,0.8769985056739394
o,x2,0.41660630164191803
o,x2,0.3166576335802557
o,x2,0.6920421812665548
o,x2,0.7395279470972858
o,x2,0.660717314392935
o,x2,0.7238475277646133
o,x2,0.4993182895397192
o,x2,0.4424001030810494
o,x2,0.3788893160916206
o,x2,0.6909377188354124
o,x2,0.5564646658210127
o,x2,0.5205217927688651
o,x2,1.0627826358633812
o,x2,0.9756313410115525
o,x2,0.8912034949434041
o,x2,0.9140013070454803
o,x2,0.44752705899721096
o,x2,0.4092167869471856
o,x2,1.7669977652296094
o,x2,1.302664082197239
o,x2,0.7011608323171342
o,x2,0.3245068117485272
o,x2,1.3204505127115878
o,x2,1.2471677668177836
o,x2,1.182644801166906
o,x2,0.5201501723909423
o,x2,0.6051519895073206
o,x2,0.8064587688270808
o,x2,0.8536808814687646
o,x2,1.0252397047685866
o,x2,1.3576426006770965
o,x2,1.2825535255372689
o,x2,1.1695917401029312
o,x2,0.5873179786282237
o,x2,0.6951180851547478
o,x2,0.7879227793664617
o,x2,0.9659354845190556
o,x2,1.4324293486159392
o,x2,0.5481902261587214
o,x2,0.5617865753274988
o,x2,0.6648749306160847
o,x2,0.5188426540180616
o,x2,0.4581395043075046
o,x2,0.30242709062297235
o,x2,0.619471691785198
o,x2,0.4660283900298662
o,x2,0.46081693398067275
o,x2,0.5763035294622342
o,x2,0.5268288467479781
o,x2,0.5627876670603933
o,x2,0.7254110794288489
o,x2,0.5179853887380489
o,x2,0.5052030902489849
o,x2,0.33657566410243217
o,x2,0.5758400412976613
o,x2,0.7254706184176563
o,x2,1.08572628150518
o,x2,1.2941301209787548
o,x2,0.6485504220442359
o,x2,0.6281413629015808
o,x2,0.8741979038326135
o,x2,1.014789652944364
o,x2,0.6078279147279463
o,x2,0.7039225233441293
o,x2,0.49734885449111915
o,x2,0.7797160660553176
o,x2,0.8094199319877442
o,x2,1.0569720895158694
o,x2,0.6892635970225481
o,x2,0.6986257137623506
o,x2,1.0252219950048114
o,x2,1.3643370702334283
o,x2,1.2968797732019608
o,x2,0.5339014373435773
o,x2,0.567036957578069
o,x2,0.43881645283636683
o,x2,0.6495198097607703
o,x2,1.2741138918929178
o,x2,1.1056056625180715
o,x2,0.9230285188333771
o,x2,0.8947095129984829
o,x2,0.4509579437998538
o,x2,0.7198620421948161
o,x2,0.689524012131842
o,x2,0.7706127955601276
o,x2,0.7254003797952246
o,x2,0.821648584792396
o,x2,0.7939038959879864
o,x2,1.080223983902467
o,x2,0.8879945337529201
o,x2,1.004035147779367
o,x2,0.9658042738698702
o,x2,0.9785128425763477
o,x2,1.4913873363971581
o,x2,1.1422900504633031
o,x2,0.42419580040378857
o,x2,0.3753996867813953
o,x2,1.3335523253636856
o,x2,1.4927009907494804
o,x2,1.0746905810175813
o,x2,1.239528499522517
o,x2,0.9250650426543654
o,x2,0.6864673789869924
o,x2,0.8511717372579052
o,x2,0.9223574043623226
o,x2,0.4853534910961232
o,x2,0.6263271222304677
o,x2,0.7123793516979594
o,x2,0.469586823976494
o,x2,0.3241796529218578
o,x2,0.7272410947664939
o,x2,0.6453574421347116
o,x2,0.7007150128658899
o,x2,0.39260217436272055
o,x2,0.709870104046613
o,x2,0.6168445207806561
o,x2,0.6014141260357916
o,x2,0.33264048963845816
o,x2,0.4106537451074932
o,x2,0.5632488050716273
o,x2,0.3549345302773341
o,x2,0.3549345302773341
o,x2,0.3549345302773341
o,x2,0.660343136347893
o,x2,0.7248638451248754
o,x2,0.6229294853185011
o,x2,1.5740392803706655
o,x2,1.5163931280665484
o,x2,1.2615687725254063
o,x2,1.2979208463102017
o,x2,1.2979208463102017
o,x2,1.2378638154738049
o,x2,1.2378638154738049
o,x2,0.8524382067164655
o,x2,0.958585735545517
o,x2,0.7408959820043308
o,x2,0.8788725780423117
o,x2,1.154666883488083
o,x2,0.9623737798485209
o,x2,0.8152863032535148
o,x2,0.9972323070093485
o,x2,1.0057754525607145
o,x2,0.9710741269933364
o,x2,0.9414223044832453
o,x2,0.6621057819197559
o,x2,0.7523163326138758
o,x2,0.37781245472790315
o,x2,1.2566951095068355
o,x2,0.07074739246412338
o,x2,1.0601951908093876
o,x2,1.058086550447087
o,x2,1.4404659662444597
o,x2,0.6732894898326883
o,x2,0.6474164199572384
o,x2,0.7321691853222997
o,x2,0.9199697811552582
o,x2,0.9370865285340965
o,x2,0.667555100391405
o,x2,0.6004972852444137
o,x2,0.5316160910607733
o,x2,0.5355986258823685
o,x2,0.7651190597470896
o,x2,0.7669500820586658
o,x2,0.8257519787527943
o,x2,0.412042507040427
o,x2,1.016505038563557
o,x2,0.7047998559281501
o,x2,0.3175198083665721
o,x2,0.8608837775270288
o,x2,0.7712216654202051
o,x2,0.6260405104163147
o,x2,0.6120727229609029
o,x2,0.6849415754571746
o,x2,0.7179939722732427
o,x2,0.47079560472420523
o,x2,0.4177244782127478
o,x2,0.34691437567219796
o,x2,0.2961774609154418
o,x2,0.3339971341520665
o,x2,0.34851354468984536
o,x2,0.35556661213783797
o,x2,0.5196768369946783
o,x2,0.4116857786813511
o,x2,0.9036325041558353
o,x2,0.800232453567662
o,x2,1.001028974944716
o,x2,0.9744579405534656
o,x2,1.1361049476237668
o,x2,0.8441744495320654
o,x2,0.8701873539457571
o,x2,1.1798227624360027
o,x2,1.322695377367155
o,x2,0.8591907852886288
o,x2,0.9298609992488698
o,x2,1.0806124259348648
o,x2,0.6796694920379708
o,x2,0.8540747029659773
o,x2,0.7243982075353356
o,x2,0.6120344301242386
o,x2,0.6551531216504941
o,x2,0.7673557829022742
o,x2,0.5574877550405913
o,x2,0.38408388808324617
o,x2,0.7744799179625611
o,x2,0.6191684370458328
o,x2,0.6564964688630403
o,x2,0.41515938935482466
o,x2,0.4154419818612166
o,x2,0.5233910957894056
o,x2,0.49906796805778
o,x2,0.59934377039388
o,x2,0.7397502579430609
o,x2,0.5627135057203287
o,x2,0.988529282322622
o,x2,0.4809634720194554
o,x2,0.7261786953873693
o,x2,0.4667447944382448
o,x2,0.8104276144237218
o,x2,0.3544485758556096
o,x2,0.7667093205030846
o,x2,0.3425693794314657
o,x2,0.742744109007951
o,x2,0.39059733410705955
o,x2,0.7388626188974822
o,x2,0.7047264067246316
o,x2,0.6728263210416022
o,x2,0.9371555781214302
o,x2,0.5805393747966998
o,x2,0.3574214837002897
o,x2,0.41797471801719466
o,x2,0.29048327781964745
o,x2,0.34097436204834625
o,x2,1.2505050803492666
o,x2,1.3014805372115257
o,x2,0.557737122914265
o,x2,1.0552048852086156
o,x2,0.34291715382364474
o,x2,1.6044216350818883
o,x2,1.6134107882112398
o,x2,0.4576298193763316
o,x2,0.809081237009409
o,x2,0.8678661761249395
o,x2,0.7529707343286138
o,x2,0.6996668351012617
o,x2,0.6981971191584471
o,x2,0.7177071623600815
o,x2,0.6833117902055634
o,x2,1.1225328641789465
o,x2,0.6581054323093822
o,x2,0.8247991609769125
o,x2,1.9715365015454922
o,x2,0.7488544716733556
o,x2,0.5653539331050708
o,x2,0.9726073125944523
o,x2,0.9548364818618631
o,x2,0.794066958675509
o,x2,0.794066958675509
o,x2,0.794066958675509
o,x2,0.9459561800782816
o,x2,1.0382605186866976
o,x2,0.944158103309382
o,x2,0.6830678681150815
o,x2,0.6697054475117019
o,x2,0.6799684726105222
o,x2,0.7650888999203103
o,x2,1.006184228936664
o,x2,0.33679272361058105
o,x2,1.257580937501889
o,x2,1.2504388092719125
o,x2,1.24438101776369
o,x2,1.0984753948591839
o,x2,1.0896534967661882
o,x2,1.0240244402582142
o,x2,0.9110375515372446
o,x2,0.8112110082069924
o,x2,0.7768281566711178
o,x2,0.8388926187310809
o,x2,0.8408890507199911
o,x2,0.7898658286001158
o,x2,0.7477055183547019
o,x2,0.7128071209741093
o,x2,0.5641763627948931
o,x2,0.656611665364556
o,x2,0.6219451165778701
o,x2,0.5622280088934981
o,x2,0.5429718643567885
o,x2,0.6071493879323943
o,x2,0.505155966076394
o,x2,0.4420829863103907
o,x2,1.1553875324079392
o,x2,0.7533074094201698
o,x2,0.7617355669857494
o,x2,0.7311189751431103
o,x2,0.6136405790865402
o,x2,0.6533717758455776
o,x2,0.7629090695614217
o,x2,0.8112345913154707
o,x2,0.9001218344336699
o,x2,0.5025150291204675
o,x2,0.5338141277090502
o,x2,0.5775912632019339
o,x2,0.6395125484312656
o,x2,0.5437157677712489
o,x2,0.506154187396239
o,x2,0.42330731858256215
o,x2,0.7966484572827468
o,x2,0.31691357674992765
o,x2,1.0278160037403739
o,x2,0.7524537863328549
o,x2,1.194947081765339
o,x2,1.4374648030352004
o,x2,1.4120716097360424
o,x2,1.4306581099496432
o,x2,1.3956884400667973
o,x2,0.4074681885670066
o,x2,0.2160821007534202
o,x2,0.2826720299668789
o,x2,0.5780553895213981
o,x2,0.9677460392850508
o,x2,1.1235293043646342
o,x2,0.9122991405459684
o,x2,0.6613470575464305
o,x2,0.6448766928158258
o,x2,0.5836529827509347
o,x2,0.5768224041978839
o,x2,0.8555938569597502
o,x2,0.5488286323312779
o,x2,0.41026085560708647
o,x2,0.6857060103131357
o,x2,0.84664255775938
o,x2,1.1191282241657736
o,x2,1.1889448171503016
o,x2,1.5623790615811215
o,x2,1.117422761917195
o,x2,0.30614172935352063
o,x2,0.6037770185054223
o,x2,0.2646239280887785
o,x2,0.6135203645688109
o,x2,0.8077451229077127
o,x2,0.4142182655431969
o,x2,0.9686761417583877
o,x2,1.2333389667704169
o,x2,1.1244408385352205
o,x2,1.2583616314932862
o,x2,0.663822713413278
o,x2,0.6408220172543213
o,x2,0.9687890455290301
o,x2,0.7952275090522518
o,x2,1.2511777803818107
o,x2,1.2538087886877123
o,x2,1.2538087886877123
o,x2,1.2307655143738157
o,x2,1.2554348255346102
o,x2,1.2603157772608649
o,x2,1.2643035133934615
o,x2,1.3368708931570914
o,x2,1.4629439379229825
o,x2,1.4396620609343764
o,x2,1.4347756458591656
o,x2,1.481190289948609
o,x2,1.340668785886438
o,x2,1.3375646331498954
o,x2,0.03819387854217599
o,x2,1.5977464565861357
o,x2,0.4438615733431003
o,x2,0.4161323361344153
o,x2,0.254223298267694
o,x2,0.4380407093088101
o,x2,0.9458167332314356
o,x2,0.36244584729778706
o,x2,0.3653783013900576
o,x2,0.3895843479364186
o,x2,0.317638420832712
o,x2,0.27134470638506414
o,x2,0.1056897027547264
o,x2,0.005377256903686118
o,x2,0.27646305146512823
o,x2,0.36408897233282705
o,x2,0.28666657045640803
o,x2,0.2425700030876401
o,x2,0.26301916601106534
o,x2,0.48809360561042864
o,x2,0.6651019529081298
o,x2,0.37531206639177084
o,x2,0.8363386886089347
o,x2,0.978713015378287
o,x2,1.3009621228266988
o,x2,1.2897149849903036
o,x2,1.3431280407779684
o,x2,1.2645152529175925
o,x2,0.6037563480121211
o,x2,1.6015622341813385
o,x2,1.5147639552342695
o,x2,1.4257113246150954
o,x2,1.5866758815900177
o,x2,0.7839518454804075
o,x2,1.1654991114327564
o,x2,1.1527397589549842
o,x2,0.1517792869246761
o,x2,0.9315355523825322
o,x2,0.8902924652240388
o,x2,1.1577480358297791
o,x2,0.0339389412208671
o,x2,0.06747821404586066
o,x2,0.1247362624735933
o,x2,0.005286449623388905
o,x2,0.22281660298482564
o,x2,0.5480831354613941
o,x2,0.2932022411706362
o,x2,1.634505148281118
o,x2,1.6409737896951364
o,x2,1.0114327127761429
o,x2,0.9798099881053542
o,x2,1.1623823900843941
o,x2,0.6127127651634142
o,x2,0.6531687489963667
o,x2,0.6903446011147308
o,x2,0.29822238525002026
o,x2,1.0154593151453464
o,x2,0.5203906370343918
o,x2,0.37527386828172665
o,x2,0.49752918677537605
o,x2,0.5994830868262039
o,x2,0.5903126491834834
o,x2,0.735722208979531
o,x2,0.7533262751412027
o,x2,0.7469648663449944
o,x2,0.6824900290489607
o,x2,0.5208124792269853
o,x2,0.5560245504383459
o,x2,0.49638168553131923
o,x2,1.4276118709117538
o,x2,1.3826629116888938
o,x2,1.4253322298415911
o,x2,1.363541516171415
o,x2,1.3638880788410581
o,x2,1.3687053977267098
o,x2,0.7471085041069676
o,x2,0.6375267557601001
o,x2,1.0978301594352224
o,x2,0.33034488379740923
o,x2,0.33330350753495624
o,x2,0.5047580136271289
o,x2,0.5803849004279422
o,x2,0.5200774734919666
o,x2,0.4318489584864369
o,x2,1.0216221663037728
o,x2,1.1557774191720378
o,x2,0.5930957055690848
o,x2,1.0810908272273516
o,x2,0.5748195565072169
o,x2,0.47279584206229264
o,x2,0.40675333349378834
o,x2,1.0660231421827115
o,x2,0.946063243958822
o,x2,0.8851734340294732
o,x2,0.832447726140188
o,x2,0.7662006630942271
o,x2,0.6244837949740534
o,x2,0.5420768369114917
o,x2,0.7532512108522529
o,x2,0.7506368760430573
o,x2,0.6904953148065555
o,x2,2.089649548855754
o,x2,1.412833881287404
o,x2,1.4351108104258656
o,x2,1.4518619839674043
o,x2,1.1931132459328075
o,x2,1.2520602416784317
o,x2,1.3890343345726817
o,x2,1.069122526435657
o,x2,0.6335185240257194
o,x2,1.6566581688445736
o,x2,0.507564478116052
o,x2,0.47173948821339984
o,x2,1.0286560927169448
o,x2,1.0217033007227043
o,x2,1.0726154397903283
o,x2,1.2683036473969953
o,x2,1.4927528523518547
o,x2,1.4698189342562324
o,x2,0.7090241956991483
o,x2,0.6853273061899676
o,x2,0.3465056077108601
o,x2,1.3881919158190812
o,x2,0.6406044487435442
o,x2,0.9795216851752978
o,x2,0.8075259247163865
o,x2,0.8130360687552747
o,x2,0.8994618897041695
o,x2,0.8729167118398066
o,x2,0.8666337242836796
o,x2,0.7957934110904737
o,x2,1.0105881714553377
o,x2,0.5698136085723443
o,x2,0.7401214745093084
o,x2,0.5693327331593063
o,x2,0.5938107006422353
o,x2,0.5782473590680632
o,x2,1.2528091133689558
o,x2,0.555658017126998
o,x2,0.5287499738041606
o,x2,1.1107527620289719
o,x2,1.0541824284347303
o,x2,0.5270302358744656
o,x2,1.3496013256069734
o,x2,1.3009974787790497
o,x2,0.9106684136303469
o,x2,0.9164023770899261
o,x2,0.8716281329351196
o,x2,0.8621699414087164
o,x2,1.015201753625739
o,x2,1.2094273474078177
o,x2,1.1904950496691187
o,x2,0.6117863725653061
o,x2,0.6003692518552665
o,x2,0.6006280696490235
o,x2,0.5534845143034794
o,x2,0.378148151557591
o,x2,0.5416479226191455
o,x2,0.4974942672010928
o,x2,1.1027441093064847
o,x2,1.122447111653225
o,x2,1.086892931408464
o,x2,0.8676530876899422
o,x2,0.8285604761981694
o,x2,0.792590665385435
o,x2,1.2464958741890002
o,x2,0.8794664405845677
o,x2,0.46790030892603524
o,x2,0.5618102105412746
o,x2,0.2156349684301732
o,x2,0.4241642099016958
o,x2,0.538976149344488
o,x2,0.7367272319360466
o,x2,0.7757894074944051
o,x2,0.5730283949060994
o,x2,0.5730283949060994
o,x2,0.32317871503011664
o,x2,0.4005741702426986
o,x2,0.40996687139666416
o,x2,0.3622882355021622
o,x2,1.130172644446113
o,x2,0.8945218376181122
o,x2,0.7797769273614807
o,x2,0.8445619919711639
o,x2,0.817912887350741
o,x2,0.8244153485828083
o,x2,0.8349984498269899
o,x2,0.9619959102011937
o,x2,1.2623204864017405
o,x2,1.0312026185005982
o,x2,1.4274489204414524
o,x2,1.7832287170019592
o,x2,1.323052864374163
o,x2,0.43820571425118066
o,x2,0.23648399948303675
o,x2,0.8140895018081107
o,x2,0.6232533082516667
o,x2,0.8772352709629733
o,x2,0.7546883194010785
o,x2,0.586785340797193
o,x2,0.40872230097444917
o,x2,1.0245300555987362
o,x2,0.8724807301857819
o,x2,0.8350224231149447
o,x2,0.5534096521238833
o,x2,0.7796634551453007
o,x2,0.8077833914198338
o,x2,0.7865997253966731
o,x2,0.7784872955299202
o,x2,0.5421504145191033
o,x2,0.6689661084848559
o,x2,0.6389163310784401
o,x2,0.8764115014277128
o,x2,0.42716175882479207
o,x2,0.553916968558857
o,x2,0.6782261272297923
o,x2,0.49535745032782186
o,x2,1.6744794160997987
o,x2,0.9333763086303304
o,x2,1.3280238153718469
o,x2,1.2376817338282027
o,x2,0.5525500658659372
o,x2,0.747468116973478
o,x2,1.3413871023205068
o,x2,1.2773579996035804
o,x2,1.3866406360692354
o,x2,1.4163107451598844
o,x2,1.4245680732935566
o,x2,1.1360658157544985
o,x2,0.4022566561272446
o,x2,1.0732402879779046
o,x2,1.211024786155407
o,x2,1.1985853310454657
o,x2,0.9729158453928665
o,x2,0.7732625445392719
o,x2,0.1807799149877849
o,x2,0.3692930464907519
o,x2,1.4088158885377076
o,x2,1.118113397063626
o,x2,1.313197881536069
o,x2,1.3514414362365708
o,x2,0.13496275349197215
o,x2,0.07711573632255093
o,x2,0.1443116613090509
o,x2,0.11965902667638231
o,x2,0.10831421653773536
o,x2,0.16191481054309248
o,x2,0.16191481054309248
o,x2,0.7864278027017061
o,x2,0.6092010334799114
o,x2,0.6316805344218605
o,x2,0.5776491800849425
o,x2,0.668750557981089
o,x2,0.585149361089714
o,x2,0.5236506671911353
o,x2,2.068804395108531
o,x2,0.4787050777224675
o,x2,0.8417321022625637
o,x2,1.4286573831878673
o,x2,1.2301180554845488
o,x2,0.821277349072732
o,x2,0.8782653664917589
o,x2,0.5193526547209976
o,x2,0.45485766029633623
o,x2,0.9052564769015623
o,x2,1.0382171040127426
o,x2,1.018993842331457
o,x2,0.9111531764580411
o,x2,0.8384765637118622
o,x2,0.6838707711304396
o,x2,1.0728831239743934
o,x2,0.8642069260988311
o,x2,0.5948536526703675
o,x2,0.6286553135127112
o,x2,0.4864511457140351
o,x2,0.635969649365316
o,x2,0.6929591071840551
o,x2,0.41351542034265715
o,x2,1.0588838953083062
o,x2,0.5628544283377942
o,x2,0.3683199676824934
o,x2,0.3163099659850363
o,x2,0.409712403557888
o,x2,0.4103924132499251
o,x2,0.13772976440335893
o,x2,0.47810771337430297
o,x2,0.7285198258757715
o,x2,0.5706472295675937
o,x2,0.8422995595075891
o,x2,0.23690492784366132
o,x2,0.4809720598288102
o,x2,0.3504368694262197
o,x2,0.6344970000479653
o,x2,0.6875877458748412
o,x2,0.4107816162817898
o,x2,0.39181679422523435
o,x2,1.4173172603348019
o,x2,1.7965048633093388
o,x2,0.7090415864049194
o,x2,0.8600766025263132
o,x2,1.2651185266272549
o,x2,1.0377246559177689
o,x2,0.7036903439935942
o,x2,0.6912717066719308
o,x2,0.8574722346535908
o,x2,0.9171593355047107
o,x2,1.0522221238116372
o,x2,0.6035773435110928
o,x2,0.5749052012268032
o,x2,0.18397480235472854
o,x2,0.1930023854713398
o,x2,0.18297357110404056
o,x2,0.20367430952556687
o,x2,0.20594580173211358
o,x2,0.20594580173211358
o,x2,0.19704953833616612
o,x2,0.19704953833616612
o,x2,0.19704953833616612
o,x2,0.20273482354462652
o,x2,0.20327402937636946
o,x2,0.20327402937636946
o,x2,0.20327402937636946
o,x2,0.20902650861340816
o,x2,0.20902650861340816
o,x2,0.20902650861340816
o,x2,0.20788904457753507
o,x2,0.20788904457753507
o,x2,0.20788904457753507
o,x2,0.2042258263765329
o,x2,0.2042258263765329
o,x2,0.20979335922234643
o,x2,0.20979335922234643
o,x2,0.21399878958611535
o,x2,0.21399878958611535
o,x2,0.21399878958611535
o,x2,0.2020889944045454
o,x2,0.20649116547427077
o,x2,0.20404408028309984
o,x2,0.20404408028309984
o,x2,0.19519635771605873
o,x2,0.19519635771605873
o,x2,0.19519635771605873
o,x2,0.19519635771605873
o,x2,0.19140548457681844
o,x2,0.19140548457681844
o,x2,0.1990623201765243
o,x2,0.1990623201765243
o,x2,0.1990623201765243
o,x2,0.1990623201765243
o,x2,0.1990623201765243
o,x2,0.19041064208375869
o,x2,0.19041064208375869
o,x2,0.20042008123059651
o,x2,0.19804124034965392
o,x2,0.19804124034965392
o,x2,0.1909547601315135
o,x2,0.1989898588362349
o,x2,0.1989898588362349
o,x2,0.2029317015818353
o,x2,0.2034587449979469
o,x2,0.2034587449979469
o,x2,0.2034587449979469
o,x2,0.19108073659834154
o,x2,0.19108073659834154
o,x2,0.19108073659834154
o,x2,0.19108073659834154
o,x2,0.19108073659834154
o,x2,0.19108073659834154
o,x2,0.19108073659834154
o,x2,0.18873213848206963
o,x2,0.18873213848206963
o,x2,0.19545877852505292
o,x2,0.20057110117543422
o,x2,0.2072939383770992
o,x2,0.20026671219880338
o,x2,0.20294924807302175
o,x2,0.1969018796972868
o,x2,0.1969018796972868
o,x2,0.1969018796972868
o,x2,0.1969018796972868
o,x2,0.1969018796972868
o,x2,0.21557270667305298
o,x2,0.21557270667305298
o,x2,0.21557270667305298
o,x2,0.21945407544286688
o,x2,0.2215033145749094
o,x2,0.21201889068839766
o,x2,0.21201889068839766
o,x2,0.21096245222813742
o,x2,0.21096245222813742
o,x2,0.21096245222813742
o,x2,0.21096245222813742
o,x2,0.20705035588443693
o,x2,0.20705035588443693
o,x2,0.20542613322927897
o,x2,0.20279638265983663
o,x2,0.20279638265983663
o,x2,0.20279638265983663
o,x2,0.20443442179946936
o,x2,0.20565265070298958
o,x2,0.20565265070298958
o,x2,0.21215133484307616
o,x2,0.21215133484307616
o,x2,0.21215133484307616
o,x2,0.20763634843264397
o,x2,0.21455878381022084
o,x2,0.21455878381022084
o,x2,0.20554349855477363
o,x2,0.20554349855477363
o,x2,0.20554349855477363
o,x2,0.20554349855477363
o,x2,0.19901779757014296
o,x2,0.19901779757014296
o,x2,0.20469247285137537
o,x2,0.20469247285137537
o,x2,0.20469247285137537
o,x2,0.20469247285137537
o,x2,0.20469247285137537
o,x2,0.2002470663002137
o,x2,0.2061456335041342
o,x2,0.2061456335041342
o,x2,0.20153948571478644
o,x2,0.19487315935487942
o,x2,0.19406961391249417
o,x2,0.19180452448600896
o,x2,0.19180452448600896
o,x2,0.19180452448600896
o,x2,0.19180452448600896
o,x2,0.19180452448600896
o,x2,0.19180452448600896
o,x2,0.19580218756806028
o,x2,0.19580218756806028
o,x2,0.19580218756806028
o,x2,0.19156486538343662
o,x2,0.19156486538343662
o,x2,0.19156486538343662
o,x2,0.19156486538343662
o,x2,0.19156486538343662
o,x2,0.19156486538343662
o,x2,0.16860790308760357
o,x2,0.17095653529910568
o,x2,0.1717232877738387
o,x2,0.15432142367453022
o,x2,0.15463288521392674
o,x2,0.15463288521392674
o,x2,0.15536781323807816
o,x2,0.15253214520767439
o,x2,0.15253214520767439
o,x2,0.15370944401764275
o,x2,0.1352250948806601
o,x2,0.13462605958255744
o,x2,0.13201036093739255
o,x2,-0.007285257308123053
o,x2,-0.16843883255957443
o,x2,-0.20451285530428598
o,x2,0.10094393345170388
o,x2,0.13588938048906637
o,x2,0.15195585424380156
o,x2,0.3954992453656817
o,x2,0.5288513989062259
o,x2,0.2652327266038052
